"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"2834","Klay Thompson","Golden State Warriors","12/7/16",2016,2,10,14,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Clippers",-156,100,26
"2835","Klay Thompson","Golden State Warriors","11/23/16",2016,1,8,3,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Los Angeles Lakers",-153,11,16
"2836","Klay Thompson","Golden State Warriors","1/2/17",2016,3,9,39,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",-4,252,39
"2837","Klay Thompson","Golden State Warriors","10/25/16",2016,2,11,45,"shot_no","Pullup Jump shot","2PT Field Goal",16,"San Antonio Spurs",-166,2,25
"2838","Klay Thompson","Golden State Warriors","10/25/16",2016,3,7,47,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"San Antonio Spurs",91,229,41
"2839","Klay Thompson","Golden State Warriors","10/25/16",2016,1,7,26,"shot_no","Pullup Jump shot","3PT Field Goal",25,"San Antonio Spurs",-19,252,17
"2840","Klay Thompson","Golden State Warriors","1/2/17",2016,2,6,47,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",187,170,30
"2841","Klay Thompson","Golden State Warriors","12/22/16",2016,3,1,15,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Brooklyn Nets",79,234,47
"2842","Klay Thompson","Golden State Warriors","1/2/17",2016,2,6,3,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",79,242,30
"2843","Klay Thompson","Golden State Warriors","12/5/16",2016,3,3,29,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",-104,247,45
"2844","Klay Thompson","Golden State Warriors","12/5/16",2016,2,0,28,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",-91,252,36
"2845","Klay Thompson","Golden State Warriors","11/23/16",2016,1,10,46,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Lakers",155,95,14
"2846","Klay Thompson","Golden State Warriors","12/5/16",2016,3,4,37,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Indiana Pacers",-235,11,44
"2847","Klay Thompson","Golden State Warriors","11/23/16",2016,1,8,46,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-219,129,16
"2848","Klay Thompson","Golden State Warriors","3/26/17",2016,2,0,48,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Memphis Grizzlies",230,51,36
"2849","Klay Thompson","Golden State Warriors","11/25/16",2016,3,4,43,"shot_no","Pullup Jump shot","2PT Field Goal",22,"Los Angeles Lakers",-124,187,44
"2850","Klay Thompson","Golden State Warriors","12/5/16",2016,2,6,55,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Indiana Pacers",-112,228,30
"2851","Klay Thompson","Golden State Warriors","3/26/17",2016,3,8,34,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",158,218,40
"2852","Klay Thompson","Golden State Warriors","12/5/16",2016,3,2,28,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Indiana Pacers",233,13,46
"2853","Klay Thompson","Golden State Warriors","12/5/16",2016,2,6,33,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",82,254,30
"2854","Klay Thompson","Golden State Warriors","1/2/17",2016,1,9,10,"shot_no","Pullup Jump shot","2PT Field Goal",20,"Denver Nuggets",146,149,15
"2855","Klay Thompson","Golden State Warriors","3/26/17",2016,3,9,7,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Memphis Grizzlies",114,257,39
"2856","Klay Thompson","Golden State Warriors","1/2/17",2016,1,7,52,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Denver Nuggets",-179,219,17
"2857","Klay Thompson","Golden State Warriors","12/5/16",2016,1,5,33,"shot_yes","Pullup Jump shot","2PT Field Goal",17,"Indiana Pacers",14,178,19
"2858","Klay Thompson","Golden State Warriors","3/26/17",2016,4,0,30,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Memphis Grizzlies",105,257,60
"2859","Klay Thompson","Golden State Warriors","1/2/17",2016,1,5,39,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Denver Nuggets",232,67,19
"2860","Klay Thompson","Golden State Warriors","11/1/16",2016,3,10,55,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Portland Trail Blazers",-65,141,38
"2861","Klay Thompson","Golden State Warriors","3/18/17",2016,3,10,43,"shot_no","Pullup Jump shot","2PT Field Goal",17,"Milwaukee Bucks",-1,175,38
"2862","Klay Thompson","Golden State Warriors","3/6/17",2016,3,11,4,"shot_yes","Pullup Jump shot","2PT Field Goal",12,"Atlanta Hawks",15,120,37
"2863","Klay Thompson","Golden State Warriors","3/26/17",2016,4,10,0,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",202,170,50
"2864","Klay Thompson","Golden State Warriors","11/26/16",2016,3,5,6,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Minnesota Timberwolves",195,178,43
"2865","Klay Thompson","Golden State Warriors","12/3/16",2016,2,2,39,"shot_no","Pullup Jump shot","2PT Field Goal",16,"Phoenix Suns",-114,115,34
"2866","Klay Thompson","Golden State Warriors","11/1/16",2016,1,5,45,"shot_yes","Pullup Jump shot","2PT Field Goal",21,"Portland Trail Blazers",205,46,19
"2867","Klay Thompson","Golden State Warriors","11/1/16",2016,4,5,46,"shot_yes","Pullup Jump shot","2PT Field Goal",11,"Portland Trail Blazers",104,36,55
"2868","Klay Thompson","Golden State Warriors","12/3/16",2016,1,6,24,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Phoenix Suns",233,70,18
"2869","Klay Thompson","Golden State Warriors","12/15/16",2016,1,8,54,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"New York Knicks",158,200,16
"2870","Klay Thompson","Golden State Warriors","3/26/17",2016,2,11,1,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",-99,242,25
"2871","Klay Thompson","Golden State Warriors","3/6/17",2016,4,8,51,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Atlanta Hawks",48,188,52
"2872","Klay Thompson","Golden State Warriors","2/25/17",2016,3,4,24,"shot_yes","Pullup Jump shot","2PT Field Goal",13,"Brooklyn Nets",51,121,44
"2873","Klay Thompson","Golden State Warriors","1/8/17",2016,2,5,6,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Sacramento Kings",58,185,31
"2874","Klay Thompson","Golden State Warriors","2/11/17",2016,3,8,57,"shot_no","Pullup Jump shot","2PT Field Goal",15,"Oklahoma City Thunder",-104,110,40
"2875","Klay Thompson","Golden State Warriors","3/26/17",2016,2,10,21,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Memphis Grizzlies",145,124,26
"2876","Klay Thompson","Golden State Warriors","2/25/17",2016,3,9,1,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Brooklyn Nets",-179,195,39
"2877","Klay Thompson","Golden State Warriors","2/15/17",2016,1,7,12,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Sacramento Kings",40,244,17
"2878","Klay Thompson","Golden State Warriors","11/4/16",2016,1,5,37,"shot_no","Pullup Jump shot","2PT Field Goal",17,"Los Angeles Lakers",27,174,19
"2879","Klay Thompson","Golden State Warriors","12/30/16",2016,4,4,9,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",-183,188,56
"2880","Klay Thompson","Golden State Warriors","12/30/16",2016,1,11,14,"shot_yes","Pullup Jump shot","2PT Field Goal",14,"Dallas Mavericks",-63,129,13
"2881","Klay Thompson","Golden State Warriors","11/28/16",2016,4,8,2,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",173,188,52
"2882","Klay Thompson","Golden State Warriors","12/30/16",2016,3,10,37,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Dallas Mavericks",204,139,38
"2883","Klay Thompson","Golden State Warriors","12/30/16",2016,3,9,20,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",184,188,39
"2884","Klay Thompson","Golden State Warriors","12/30/16",2016,3,6,44,"shot_yes","Pullup Jump shot","2PT Field Goal",14,"Dallas Mavericks",60,129,42
"2885","Klay Thompson","Golden State Warriors","3/18/17",2016,4,11,14,"shot_yes","Pullup Jump shot","2PT Field Goal",22,"Milwaukee Bucks",1,228,49
"2886","Klay Thompson","Golden State Warriors","12/30/16",2016,2,2,46,"shot_yes","Pullup Jump shot","2PT Field Goal",17,"Dallas Mavericks",107,139,34
"2887","Klay Thompson","Golden State Warriors","12/30/16",2016,2,0,30,"shot_no","Pullup Jump shot","2PT Field Goal",16,"Dallas Mavericks",-129,110,36
"2888","Klay Thompson","Golden State Warriors","2/27/17",2016,2,10,4,"shot_no","Pullup Jump shot","2PT Field Goal",18,"Philadelphia 76ers",9,183,26
"2889","Klay Thompson","Golden State Warriors","12/8/16",2016,2,5,54,"shot_no","Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",-73,149,31
"2890","Klay Thompson","Golden State Warriors","2/11/17",2016,4,7,46,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Oklahoma City Thunder",-169,65,53
"2891","Klay Thompson","Golden State Warriors","1/20/17",2016,2,9,12,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",171,174,27
"2892","Klay Thompson","Golden State Warriors","12/1/16",2016,1,1,40,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Houston Rockets",-32,252,23
"2893","Klay Thompson","Golden State Warriors","3/26/17",2016,1,4,28,"shot_yes","Pullup Jump shot","2PT Field Goal",22,"Memphis Grizzlies",-166,159,20
"2894","Klay Thompson","Golden State Warriors","2/15/17",2016,3,5,47,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",230,41,43
"2895","Klay Thompson","Golden State Warriors","12/1/16",2016,3,3,26,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Houston Rockets",9,193,45
"2896","Klay Thompson","Golden State Warriors","12/17/16",2016,3,9,26,"shot_no","Pullup Jump shot","2PT Field Goal",14,"Portland Trail Blazers",-99,110,39
"2897","Klay Thompson","Golden State Warriors","3/18/17",2016,4,9,19,"shot_yes","Pullup Jump shot","3PT Field Goal",31,"Milwaukee Bucks",171,262,51
"2898","Klay Thompson","Golden State Warriors","12/8/16",2016,1,10,12,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",-55,154,14
"2899","Klay Thompson","Golden State Warriors","12/8/16",2016,3,7,3,"shot_no","Pullup Jump shot","2PT Field Goal",14,"Utah Jazz",84,124,41
"2900","Klay Thompson","Golden State Warriors","3/6/17",2016,3,5,39,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",-56,151,43
"2901","Klay Thompson","Golden State Warriors","3/29/17",2016,4,8,37,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"San Antonio Spurs",164,-5,52
"2902","Klay Thompson","Golden State Warriors","2/23/17",2016,3,4,48,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Clippers",97,170,44
"2903","Klay Thompson","Golden State Warriors","2/1/17",2016,2,8,54,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Charlotte Hornets",-192,169,28
"2904","Klay Thompson","Golden State Warriors","2/23/17",2016,3,5,54,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Clippers",179,193,43
"2905","Klay Thompson","Golden State Warriors","2/1/17",2016,1,6,11,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Charlotte Hornets",99,134,18
"2906","Klay Thompson","Golden State Warriors","3/16/17",2016,1,5,55,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Orlando Magic",137,234,19
"2907","Klay Thompson","Golden State Warriors","2/8/17",2016,4,6,5,"shot_yes","Pullup Jump shot","2PT Field Goal",12,"Chicago Bulls",43,121,54
"2908","Klay Thompson","Golden State Warriors","3/18/17",2016,4,4,41,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Milwaukee Bucks",-232,70,56
"2909","Klay Thompson","Golden State Warriors","11/28/16",2016,1,5,2,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Atlanta Hawks",91,244,19
"2910","Klay Thompson","Golden State Warriors","3/16/17",2016,1,3,7,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Orlando Magic",-169,208,21
"2911","Klay Thompson","Golden State Warriors","2/8/17",2016,1,4,37,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Chicago Bulls",135,228,20
"2912","Klay Thompson","Golden State Warriors","3/18/17",2016,2,11,9,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Milwaukee Bucks",78,264,25
"2913","Klay Thompson","Golden State Warriors","2/8/17",2016,4,10,4,"shot_yes","Pullup Jump shot","2PT Field Goal",17,"Chicago Bulls",68,159,50
"2914","Klay Thompson","Golden State Warriors","3/24/17",2016,2,10,41,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",236,7,26
"2915","Klay Thompson","Golden State Warriors","12/23/16",2016,4,0,53,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Detroit Pistons",151,70,60
"2916","Klay Thompson","Golden State Warriors","2/8/17",2016,3,5,48,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Chicago Bulls",-197,208,43
"2917","Klay Thompson","Golden State Warriors","2/8/17",2016,2,0,45,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Chicago Bulls",197,170,36
"2918","Klay Thompson","Golden State Warriors","11/3/16",2016,3,3,52,"shot_no","Pullup Jump shot","3PT Field Goal",27,"Oklahoma City Thunder",161,224,45
"2919","Klay Thompson","Golden State Warriors","2/23/17",2016,4,7,19,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Clippers",-194,46,53
"2920","Klay Thompson","Golden State Warriors","11/9/16",2016,1,3,22,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Dallas Mavericks",-79,277,21
"2921","Klay Thompson","Golden State Warriors","3/16/17",2016,1,4,49,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Orlando Magic",99,237,20
"2922","Klay Thompson","Golden State Warriors","11/9/16",2016,1,4,41,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",35,267,20
"2923","Klay Thompson","Golden State Warriors","11/9/16",2016,1,5,23,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Dallas Mavericks",236,8,19
"2924","Klay Thompson","Golden State Warriors","11/3/16",2016,2,9,5,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",-238,2,27
"2925","Klay Thompson","Golden State Warriors","11/26/16",2016,4,2,27,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Minnesota Timberwolves",223,110,58
"2926","Klay Thompson","Golden State Warriors","12/20/16",2016,4,10,41,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",-163,13,50
"2927","Klay Thompson","Golden State Warriors","11/28/16",2016,3,5,0,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Atlanta Hawks",61,174,43
"2928","Klay Thompson","Golden State Warriors","3/24/17",2016,1,7,16,"shot_no","Pullup Jump shot","3PT Field Goal",27,"Sacramento Kings",187,195,17
"2929","Klay Thompson","Golden State Warriors","12/20/16",2016,2,6,5,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Utah Jazz",110,110,30
"2930","Klay Thompson","Golden State Warriors","12/20/16",2016,2,3,57,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Utah Jazz",184,170,33
"2931","Klay Thompson","Golden State Warriors","12/7/16",2016,4,3,28,"shot_yes","Pullup Jump shot","2PT Field Goal",7,"Los Angeles Clippers",-6,70,57
"2932","Klay Thompson","Golden State Warriors","3/24/17",2016,2,8,34,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Sacramento Kings",140,131,28
"2933","Klay Thompson","Golden State Warriors","12/28/16",2016,4,10,36,"shot_no","Pullup Jump shot","2PT Field Goal",18,"Toronto Raptors",102,160,50
"2934","Klay Thompson","Golden State Warriors","10/28/16",2016,1,0,2,"shot_yes","Pullup Jump shot","2PT Field Goal",3,"New Orleans Pelicans",37,8,24
"2935","Klay Thompson","Golden State Warriors","12/28/16",2016,3,9,55,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Toronto Raptors",64,254,39
"2936","Klay Thompson","Golden State Warriors","11/28/16",2016,4,7,29,"shot_yes","Putback Layup Shot","2PT Field Goal",0,"Atlanta Hawks",4,7,53
"2937","Klay Thompson","Golden State Warriors","11/28/16",2016,2,1,45,"shot_yes","Putback Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-1,18,35
"2938","Klay Thompson","Golden State Warriors","3/20/17",2016,1,9,57,"shot_no","Reverse Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-7,2,15
"2939","Klay Thompson","Golden State Warriors","11/21/16",2016,2,3,19,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Indiana Pacers",-12,7,33
"2940","Klay Thompson","Golden State Warriors","11/19/16",2016,1,4,40,"shot_yes","Reverse Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-1,-1,20
"2941","Klay Thompson","Golden State Warriors","11/13/16",2016,3,10,20,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Phoenix Suns",-12,13,38
"2942","Klay Thompson","Golden State Warriors","1/29/17",2016,4,8,56,"shot_no","Reverse Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",24,3,52
"2943","Klay Thompson","Golden State Warriors","12/11/16",2016,2,10,51,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",9,7,26
"2944","Klay Thompson","Golden State Warriors","12/10/16",2016,1,8,44,"shot_no","Reverse Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",22,2,16
"2945","Klay Thompson","Golden State Warriors","11/25/16",2016,3,0,59,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-18,-2,48
"2946","Klay Thompson","Golden State Warriors","11/25/16",2016,1,4,31,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,20
"2947","Klay Thompson","Golden State Warriors","2/11/17",2016,4,3,24,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,57
"2948","Klay Thompson","Golden State Warriors","12/15/16",2016,1,0,13,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,24
"2949","Klay Thompson","Golden State Warriors","3/31/17",2016,3,10,38,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",2,"Houston Rockets",15,18,38
"2950","Klay Thompson","Golden State Warriors","3/5/17",2016,2,2,1,"shot_no","Running Jump Shot","2PT Field Goal",4,"New York Knicks",46,2,34
"2951","Klay Thompson","Golden State Warriors","1/22/17",2016,3,9,4,"shot_yes","Running Jump Shot","3PT Field Goal",25,"Orlando Magic",181,175,39
"2952","Klay Thompson","Golden State Warriors","11/26/16",2016,3,11,0,"shot_yes","Running Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",0,159,37
"2953","Klay Thompson","Golden State Warriors","12/3/16",2016,3,5,28,"shot_yes","Running Jump Shot","3PT Field Goal",27,"Phoenix Suns",-199,183,43
"2954","Klay Thompson","Golden State Warriors","3/26/17",2016,3,11,9,"shot_yes","Running Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-197,43,37
"2955","Klay Thompson","Golden State Warriors","1/22/17",2016,4,4,58,"shot_yes","Running Jump Shot","3PT Field Goal",26,"Orlando Magic",153,218,56
"2956","Klay Thompson","Golden State Warriors","3/6/17",2016,4,9,39,"shot_no","Running Jump Shot","3PT Field Goal",25,"Atlanta Hawks",217,136,51
"2957","Klay Thompson","Golden State Warriors","12/28/16",2016,1,3,58,"shot_yes","Running Jump Shot","2PT Field Goal",15,"Toronto Raptors",150,21,21
"2958","Klay Thompson","Golden State Warriors","12/3/16",2016,3,5,7,"shot_no","Running Jump Shot","3PT Field Goal",26,"Phoenix Suns",60,254,43
"2959","Klay Thompson","Golden State Warriors","4/4/17",2016,2,0,4,"shot_yes","Running Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-207,154,36
"2960","Klay Thompson","Golden State Warriors","3/20/17",2016,2,7,42,"shot_yes","Running Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",205,141,29
"2961","Klay Thompson","Golden State Warriors","1/16/17",2016,1,11,17,"shot_yes","Running Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-204,159,13
"2962","Klay Thompson","Golden State Warriors","2/10/17",2016,1,8,56,"shot_yes","Running Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",241,7,16
"2963","Klay Thompson","Golden State Warriors","3/6/17",2016,4,10,9,"shot_yes","Running Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-166,174,50
"2964","Klay Thompson","Golden State Warriors","1/6/17",2016,1,6,33,"shot_yes","Running Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",153,219,18
"2965","Klay Thompson","Golden State Warriors","2/10/17",2016,3,8,45,"shot_no","Running Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",238,-10,40
"2966","Klay Thompson","Golden State Warriors","3/31/17",2016,2,1,5,"shot_yes","Running Jump Shot","3PT Field Goal",26,"Houston Rockets",114,242,35
